Id,Deck,Name,Text,Version
40313,"Mance Rayder, Roi d'Au-delà du Mur","Plan à long
terme","**À la fin de n’importe quel tour,
si un adversaire contrôle [LETTER] :**

Cherchez 1 carte dans votre paquet
Tactique et ajoutez-la à votre main.
Mélangez votre paquet Tactique. /
**À la fin du round :**

Cherchez 1 carte dans votre paquet
Tactique et ajoutez-la à votre main.
Mélangez votre paquet Tactique. /
**À la fin de n’importe quel tour :**

Piochez 1 carte Tactique.",2021
40314,"Clinquefrac, le Seigneur des Os","Trophées
sanglants","**Après qu’une unité alliée a résolu
une Attaque de Mêlée, si elle
a détruit un rang ennemi :**

Attachez cette carte à 1 unité de
Cavalerie ou d’Infanterie alliée située à
Courte Portée ou moins de l’Attaquant.
Tous les ennemis avec lesquels elle
est engagée deviennent **Paniqués**.

Quand un ennemi effectue une
action en étant engagé avec cette
unité, avant de résoudre celle-ci,
cet ennemi devient **Paniqué**.",2021
40315,"Clinquefrac, le Seigneur des Os","Trophées
d'armes","**Après qu’une unité alliée a résolu
une Attaque de Mêlée, si elle
a détruit un rang ennemi :**

Attachez cette carte à 1 unité de
Cavalerie ou d’Infanterie alliée située à
Courte Portée ou moins de l’Attaquant.

Tant que cette carte est attachée,
les Attaques de Mêlée de cette
unité gagnent +1 pour Toucher.",2021
40316,"Clinquefrac, le Seigneur des Os","Trophées
d'armures","**Après qu’une unité alliée a résolu
une Attaque de Mêlée, si elle
a détruit un rang ennemi :**

Attachez cette carte à 1 unité de
Cavalerie ou d’Infanterie alliée située à
Courte Portée ou moins de l’Attaquant.

Tant que cette carte est attachée,
cette unité gagne +1 à ses
lancers de dés de Défense.",2021
40317,"Harma, Commandante de l'Avant-Garde",Harcèlement,"**Après qu’une unité alliée a résolu
une Attaque de Mêlée :**

Si cette unité a commencé le tour
engagée avec le défenseur, elle
effectue 1 action de Repli.

Si cette carte cible l’unité d’Harma,
chaque ennemi duquel elle se
désengage devient **Affaibli**.",2021
40318,"Harma, Commandante de l'Avant-Garde","Manœuvre
trompeuse","**Quand une unité alliée
Charge avec succès :**

Si elle est entrée en contact avec le
Front de l’ennemi, alignez cette unité
sur l’un ou l’autre des Flancs de celui-ci.

Si elle est entrée en contact avec
un Flanc de l’ennemi, alignez cette
unité sur le Dos de celui-ci.",2021
40319,"Harma, Commandante de l'Avant-Garde","Repositionnement 
éclair","**Au début de n’importe quel tour :**

Ciblez 1 Unité Combattante
alliée. Elle se décale de 2’’.

Si cette carte cible l’unité
d’Harma, elle effectue 1 action de
Manœuvre de 3’’ à la place.",2021
40320,"Le Chassieux, Horrible Boucher","Méthodes
cruelles","**Au début de n’importe quel tour :**

Ciblez 1 Unité Combattante
ennemie. Vous pouvez dépenser
1 pion **Paniqué** de cette unité. Si vous
le faites, choisissez 2 options :

• 1unité d’Infanterie alliée située à
Longue Portée ou moins soigne 2 de ses
Blessures *(peut être choisi plusieurs fois)*.

• Cet ennemi devient **Vulnérable**.

• Cet ennemi devient **Affaibli**.",2021
40321,"Le Chassieux, Horrible Boucher","Le prix de
l'échec","**Quand une unité alliée effectue
une attaque, avant de lancer
les dés d’Attaque :**

Tous les résultats des dés de cette
attaque Touchent automatiquement.
Pour chaque résultat qui aurait
normalement dû être un Échec,
l’attaquant subit 1 Blessure.",2021
40322,"Le Chassieux, Horrible Boucher","Exemples
sans merci","**Après qu’une unité alliée a résolu
une Attaque de Mêlée :**

Si cette attaque a détruit un rang ennemi, ciblez
1 autre ennemi situé à Longue Portée ou moins
du premier. Cet autre ennemi devient **Paniqué**.

Si cette attaque a détruit l’ennemi, placez
aussi, entièrement à Courte Portée et sans
chevaucher d’autres Terrains, 1 Tas de
Cadavres doté des mots-clés suivants :

• **Entravant**
• **Funeste Rappel :** Tant qu’ils se trouvent à
Courte Portée ou moins, les ennemis subissent
−1 à leurs Tests de Moral et +1 Blessure
quand ils échouent leurs Tests de Panique.",2021
40323,"Styr, Magnar de Thenn",Riposte finale,"**Après qu’un ennemi a
résolu une Attaque de Mêlée :**

Pour chaque Blessure subie par le
Défenseur, l'attaquant subit 1 Touche.

Si le défenseur était à Longue Portée
ou moins de l’unité de Styr, cet
ennemi subit −1 à ses lancers de dés
de Défense contre ces Touches.",2021-S01
40324,"Styr, Magnar de Thenn","Bravade
des Thenn","**Quand une unité alliée effectue un Test
de Panique, avant de lancer les dés :**

Cette unité peut relancer n’importe
quels dés pour ce Test. Si elle se trouve
à Courte Portée ou moins de l’unité
de Styr, elle réussit ce Test à la place.

Si cette carte cible l’unité de Styr,
ciblez 1 ennemi avec lequel elle est
engagée. Il subit 1 Blessure, +1 pour
chaque rang détruit dans cette unité.",2021
40325,"Styr, Magnar de Thenn","Vengeance
de Styr","**Au début de n’importe quel tour :**

Ciblez 1 Unité Combattante alliée
et attachez-lui cette carte jusqu’à
la fin de la partie. Quand une
unité alliée est détruite, placez
1 pion Ordre sur cette carte.

Tant qu’il y a un pion sur cette carte,
l’unité à laquelle elle est attachée gagne :

Quand cette unité attaque, avant
de lancer les dés d’Attaque, le
défenseur devient **Vulnérable**.",2021
40326,"Mag le Puissant, Mag Mar Tun Doh Weg","Juste une
égratignure","**Quand une Unité Monstrueuse
alliée effectue une action,
avant de résoudre celle-ci :**

Cette unité peut remplacer
son action par :

*Cette unité se soigne d’un
maximum de 3 Blessures.*",2021
40327,"Mag le Puissant, Mag Mar Tun Doh Weg",Piétinement,"**Quand une Unité de Géant alliée
effectue une action de Charge,
avant de résoudre celle-ci :**

Cette unité remplace son
action de Charge par :

*Cette unité pivote, puis se déplace de 10’’ en
traversant les autres unités. Si elle termine
son Déplacement sur une unité, elle s’arrête
à 1’’ de cette dernière. Chaque unité non
individuelle qu’elle traverse ou sur laquelle
elle aurait dû s’arrêter subit D3 Blessures.*",2021
40328,"Mag le Puissant, Mag Mar Tun Doh Weg",Enragé,"**Au début de l’activation d’une
Unité Monstrueuse alliée :**

Cette unité subit 2 Blessures.

Jusqu’à la fin du tour, cette unité peut
relancer les dés d’Attaque de son choix
et les défenseurs deviennent **Paniqués**.",2021
40329,"Mag le Puissant, Mag Mar Tun Doh Weg","Ordres
du chef","**Au début de l’activation
de Mag le Puissant :**

Peut remplacer son action par:

*1 Unité de Géant alliée située à Longue
Portée ou moins effectue 1 action.* /
**Au début de n’importe quel tour :**

Piochez 1 carte Tactique.",2021
40330,"Mag le Puissant, Mag Mar Tun Doh Weg","Monstres
du Nord","**Quand un ennemi situé à Courte Portée
ou moins d’un Monstre allié est activé :**

Cet ennemi subit un Test de Panique
avec une pénalité de −1 pour
chaque Unité Monstrueuse alliée
située à Courte Portée ou moins,
jusqu’à un maximum de −3. Si elle
échoue, elle subit +1 Blessure pour
chaque Unité Monstrueuse alliée
située à Courte Portée ou moins,
jusqu'à un maximum de +3.",2021
40331,"Mag le Puissant, Mag Mar Tun Doh Weg","Dernier
de son espèce","**Quand une Unité de Géant
alliée est détruite :**

1 autre Unité de Géant alliée effectue
1 action d’Attaque ou de Charge.",2021
40332,"Mag le Puissant, Mag Mar Tun Doh Weg","Rugissement
de défi","**Quand une Unité Monstrueuse
alliée réussit un Test de Moral :**

Ciblez tous les ennemis engagés avec
cette unité qui deviennent **Affaiblis**.",2021
40333,"Mag le Puissant, Mag Mar Tun Doh Weg",Lancer de rocher,"**Quand une Unité de Géant alliée effectue
une action, avant de résoudre celle-ci :**

Cette unité remplace son action par
l’action à Distance suivante :

[ATTACK:LongRanged:Lancer de Rocher:3+1]

Si cette attaque génère des Touches,
au lieu de lancer les dés de Défense,
le défenseur subit D3 Blessures,
+1 par rang restant dans l’unité.",2021
40334,"Mag le Puissant, Mag Mar Tun Doh Weg",Débordement,"**Quand une Unité Combattante
alliée effectue une Percée :**

Au lieu d’effectuer une Percée, cette
unité effectue une action de Charge.",2021
40335,"Mag le Puissant, Mag Mar Tun Doh Weg",Attaque éclair,"**Au début de l’activation d’une
Unité Monstrueuse alliée :**

Cette unité devient **Vulnéerable**.
Jusqu’à la fin du tour, cette unité
gagne +2[MOVEMENT] et peut relancer les dés
de Distance de Charge de son choix.",2021
40336,"Le Grand Morse, Seigneur de la Grève Glacée","Endurance
au combat","**Au début d’un tour allié :**

Ciblez 1 Unité Combattante alliée et
attachez-lui cette carte jusqu’à la fin
de la partie. Tant que cette carte est
attachée, les Attaques de Mêlée de cette
unité gagnent les bonus suivants, en
fonction du round de jeu *(cumulatif)* :

**3+:** Peut relancer n’importe
quels Échecs.

**4+:** **Fracasser**

**5+:** **Frappe Critique**

**6+:** +2 dés d’Attaque",2021
40337,"Le Grand Morse, Seigneur de la Grève Glacée","Resilience
de la Grève Glacée","**Quand un ennemi effectue
une Attaque, après
le lancer des dés Défense :**

Ciblez le défenseur. Cette
unité peut relancer n’importe
quels dés de Défense.

Si le défenseur est une unité de la
Grève Glacée, il peut également
relancer n’importe quels dés du
Test de Panique de cette attaque.",2021
40338,"Le Grand Morse, Seigneur de la Grève Glacée",La force du Morse,"**Quand une unité alliée effectue
une Attaque de Mêlée, avant
de lancer les dés d’Attaque :**

Si cette unité est une unité de
la Grève Glacée, cette attaque
gagne +1 pour Toucher.

Si cette unité a commencé le
tour engagée avec le défenseur,
elle lance sa plus haute
valeur de dés d’Attaque.",2021
40339,"Varamyr Sixpeaux, Maître Change-Peau","Invocation de
compagnons","**Au début d’un tour ennemi :**

Choisissez soit le Lynx-de-
Fumée, soit la Meute de Loups.
Si cette unité est sur le champ de
bataille, vous pouvez la retirer.

Ensuite, si cette unité n’est pas
sur le champ de bataille *(grâce à
cet effet ou après avoir été détruite)*,
redéployez-la entièrement à Courte
Portée ou moins de n’importe
quel flanc de table. Si cette unité
avait déjà été activée ce tour-ci,
elle est redéployée activée.",2021
40340,"Varamyr Sixpeaux, Maître Change-Peau","Gardiens
liés","**Après qu’un ennemi a résolu
une attaque sur une unité
Varamyr, Lynx-de-Fumée, ou
Meute de Loups alliée :**

Ciblez 1 autre unité Varamyr, Lynxde-
Fumée, ou Meute de Loups alliée.

Elle effectue une action d’Attaque,
de Charge ou de Manœuvre.
Si elle attaque ou Charge, elle
doit cibler l’attaquant.",2021
40341,"Varamyr Sixpeaux, Maître Change-Peau","Ordes
liés","**Quand une unité Varamyr,
Lynx-de-Fumée, ou Meute de
Loups alliée est activée :**

Cette unité ne peut pas effectuer
d’action ce tour-ci. À la place, ciblez
1 autre unité Varamyr, Lynx-de-
Fumée, ou Meute de Loups alliée
située à Longue Portée ou moins.
Elle effectue 1 action.",2021
40401,Paquet de Base Neutre,"Panification
et prévision","**Quand une unité effectue une
Attaque de Mêlée, avant de
lancer les dés d’Attaque :**

Choisissez 1 option :

• Cette attaque inflige +1 Touche.

• Après avoir lancé les dés de Défense, le
défenseur bloque +1 Touche.

Si vous contrôlez [LETTER], ou si l’unité de
votre Général est attaquant/défenseur,
infligez/bloquez +1 Touche.",2021
40402,Paquet de Base Neutre,"Méthodes
réactives","**Au début de n’importe quel tour :**

Remplacez 1 pion État de
n’importe quelle unité par 1 autre
pion État de votre choix.

Si vous contrôlez [LETTER], vous pouvez
déplacer 1 pion État d’une unité
vers n’importe quelle autre unité.",2021
40403,Paquet de Base Neutre,"Donner 
des ordres","**Quand l’unité de votre
Général est activée :**

Cette unité ne peut pas effectuer
d’action ce tour-ci. À la place, ciblez
1 autre unité alliée située à Longue
Portée ou moins. Elle effectue
1 action d’Attaque ou de Charge. /
**Au début de n’importe quel tour :**

Ciblez 1 unité Combattante alliée.
Retirez 1 pion Ordre de cette
unité. Elle peut utiliser cet Ordre
une nouvelle fois ce round-ci.",2021
40404,Paquet de Base Neutre,Risque assumé,"**Quand une unité alliée effectue un Test
de Moral, après avoir lancé les dés :**

Cette unité peut relancer
n’importe quels dés de ce test.

Si cette unité se trouve à Courte
Portée ou moins de votre Général,
elle réussit le test à la place.",2021
40405,Paquet de Base Neutre,"Planification
méticuleuse","**À la fin du round :**

Cherchez 1 carte Tactique de
**Général** dans votre paquet
Tactique et ajoutez-la à votre main.
Mélangez votre paquet Tactique. /
**Au début de n’importe quel
tour, si vous contrôlez [LETTER]:**

Cherchez 1 carte Tactique de
**Général** dans votre paquet
Tactique et ajoutez-la à votre main.
Mélangez votre paquet Tactique.",2021
40406,Paquet de Base Neutre,"Stratégie
surprise","**Au début d’un tour allié :**

Défaussez cette carte et 1 autre
carte pour renvoyer une carte de
votre défausse dans votre main.

Si vous contrôlez [LETTER], vous ne
défaussez que cette carte.",2021
40407,Paquet de Base Neutre,"Butin de
guerre","**Au début d’un tour allié :**

Attachez cette carte à une unité
de Cavalerie ou d’Infanterie alliée
jusqu’à la fin de la partie.

Tant que cette carte est attachée,
chaque fois qu’un ennemi situé à
Courte Portée ou moins est détruit,
placez 1 pion Ordre sur cette carte.
Les Attaques de Mêlée de cette unité
gagnent les effets suivants en fonction
du nombre de pions Ordre *(cumulatif)* :

**1+:** Avant de lancer les dés d’Attaque,
le défenseur devient **Vulnérable**.

2: +1 pour Toucher.",2021
40408,"Ramsay Snow, La Bâtard de Bolton","Nos lames
sont acérées","**Quand une unité alliée effectue
une Attaque de Mêlée, avant
de lancer les dés d’Attaque :**

Si le Défenseur est **Paniqué**,
cette attaque gagne **Précision**.

Si le Défenseur est **Paniqué**, et si
l’Attaquant est une unité de la Maison
Bolton, cette attaque peut également
relancer n’importe quels dés d’attaque.",2021
40409,"Ramsay Snow, La Bâtard de Bolton","Méthodes
cruelles","**Au début de n’importe quel tour :**

Ciblez 1 Unité Combattante ennemie.
Vous pouvez dépenser 1 pion **Paniqué**
de cette unité. Si vous le faites,
choisissez 2 options :

• 1 unité d’Infanterie de la Maison
Bolton située à Longue Portée ou
moins soigne 2 de ses Blessures
*(peut être choisi plusieurs fois)*.

• Cet ennemi devient **Vulnérable**.

• Cet ennemi devient **Affaibli**.",2021
40410,"Ramsay Snow, La Bâtard de Bolton",Jeux sadiques,"**Au début d’un tour ennemi :**

Votre adversaire choisit
1 option *(vous ne désignez les cibles
qu’une fois le choix effectué)* :

• Ciblez jusqu’à 2 Unités Combattantes
ennemies. Elles deviennent **Paniquées**.

• Ciblez 1 ennemi engagé. Il subit
2 Touches, +1 par rang restant de
toutes les unités de la Maison Bolton
avec lesquelles il est engagé.",2021
40411,"Roose Bolton, Le Seigneur Sangsues","Un écorché
n'a pas de
secrets","**Quand une unité est ciblée par une
Capacité ou une carte Tactique :**

Vous pouvez dépenser 1 pion État
d’une unité ennemie située à Longue
Portée ou moins de cette unité.
Si vous le faites, annulez l’effet de
cette Capacité ou carte Tactique.",2021
40412,"Roose Bolton, Le Seigneur Sangsues","La peur garde
l'homme en vie","**Quand un ennemi
échoue un Test de Panique :**

Ciblez un nombre au choix d’unités
de la Maison Bolton alliées situées
à Longue Portée ou moins.

Pour chaque Blessure infligée par ce 
Test de Panique, soignez le montant 
total de Blessures infligées par le test,
 réparti au choix sur ces unités.",2021
40413,"Roose Bolton, Le Seigneur Sangsues","Menaces
voilées","**Quand une UNC ennemie est activée :**

Si cette UNC s’empare d’une zone
ce tour-ci, après en avoir résolu
l’effet, ciblez 1 Unité Combattante
ennemie. Elle devient **Vulnérable**.
Ciblez ensuite 1 Unité Combattante
ennemie. Elle devient **Paniquée**.",2021
40414,"Varshé Hèvret, La Chèvre d'Harrenhal","L'infamie
de l'Estropieur","**Quand un ennemi effectue
un Test de Panique, avant
de lancer les dés :**

Si cet ennemi échoue le Test de
Panique, vous pouvez dépenser
1 de ses pions **Affaibli**. Si vous le
faites, elle subit +2 Blessures.

Si cet ennemi est engagé avec une
unité de Pitres Sanglants, il subit −2
à son lancer de Test de Panique.",2021
40415,"Varshé Hèvret, La Chèvre d'Harrenhal","Aggression
gratuite","**Au début de n’importe quel round :**

Ciblez 1 Unité Combattante alliée.
Cette unité effectue 1 action d’Attaque.

Après avoir résolu cette attaque, votre
adversaire peut activer 1 UNC.",2021
40416,"Varshé Hèvret, La Chèvre d'Harrenhal","Exploiter
La faiblesse","**Quand une unité alliée effectue
une attaque, avant de lancer
les dés d’Attaque :**

Vous pouvez dépenser 1 pion **Affaibli**
du défenseur. Si vous le faites, il devient
**Paniqué**, **Vulnérable** et, si l’attaquant
est une unité de Pitres Sanglants, il peut
relancer n’importe quels dés d’Attaque.",2021
40417,"Daario Naharis, Capitaine Corbeau Tornade","Négotiations
d'Épée-Louée","**Quand une UNC alliée
s’empare d’une zone :**

Remplacez l’effet de cette zone par :

*Jusqu’à la fin du round, vous êtes considéré
comme contrôlant [MONEY]. Soignez 2 Blessures de
1 Unité Combattante alliée. S’il s’agit d’une
unité de Corbeaux Tornade, soignez
+1 Blessure pour chacun de ses rangs détruits.*",2021
40418,"Daario Naharis, Capitaine Corbeau Tornade","Bravade
d'Épée-Louée","**Au début d’un tour allié :**

Ciblez 1 Unité Combattante alliée.
Cette unité effectue 1 Test de Moral.
S’il s’agit d’une unité de Corbeaux
Tornade, elle gagne +2 au lancer.

Si elle réussit, ciblez 1 ennemi
situé à Longue Portée ou moins.
Il devient **Paniqué** et **Affaibli**.",2021
40419,"Daario Naharis, Capitaine Corbeau Tornade","Frappes
téméraires","**Quand une unité alliée effectue
une Attaque de Mêlée, avant
de lancer les dés d’Attaque :**

Cette attaque gagne **Frappe Critique**
et **Précision**. L’Attaquant subit
1 Blessure pour chaque résultat
de 1 sur les dés d’Attaque.

Si cette carte cible une unité de
Corbeaux Tornade, celle-ci lance
sa valeur de dés la plus élevée.",2021
40501,Paquet de Base Garde de Nuit,"L'épée dans
les ténèbres","**Quand une unité alliée effectue
une Attaque de Mêlée, avant
de lancer les dés d’Attaque :**

Si le défenseur n’a pas été
activé ce round-ci, il devient
**Paniqué** et **Vulnérable**.

Si l’attaquant est une unité de la
Garde de Nuit, attachez-lui cette
carte jusqu’à la fin de la partie.

Tant que cette carte est attachée,
les Attaques de Mêlée de cette
unité gagnent +1 dé d’Attaque.",2021
40502,Paquet de Base Garde de Nuit,"Le feu qui flambe
contre le froid","**Quand une unité alliée effectue un Test
de Moral, après avoir lancé les dés :**

Cette unité peut relancer n’importe
quels dés de ce test.

Si cette carte cible une unité de la
Garde de Nuit, attachez-lui cette
carte jusqu’à la fin de la partie.

Tant que cette carte est attachée,
chaque fois que cette unité gagne un
pion État, elle peut subir 2 Blessures,
−1 pour chacun de ses rangs détruits.
Si elle le fait, retirez ce pion.",2021
40503,Paquet de Base Garde de Nuit,"Le bouclier
protecteur
des royaumes
humains","**Quand un ennemi effectue une attaque,
après avoir lancé les dés de Défense :**

Ciblez le Défenseur :
Il peut relancer n’importe
quels dés de Défense.

Si cette carte cible une unité de la
Garde de Nuit, une fois l’attaque
résolue, attachez-lui cette carte
jusqu’à la fin de la partie.

Tant que cette carte est attachée,
chaque fois que cette unité est
attaquée, après avoir lancé les dés de
Défense, elle bloque +1 Touche.",2021
40504,Paquet de Base Garde de Nuit,"Le veilleur
au rempart","**Après qu’une unité alliée
a été attaquée :**

Ciblez 1 Unité Combattante alliée autre
que le défenseur. Cette unité pivote ;
puis se décale de 2’’. S’il s’agit d’une
unité de la Garde de Nuit, attachez-lui
cette carte jusqu’à la fin de la partie.
Tant que cette carte est attachée,
cette unité gagne +1[MOVEMENT] et
peut relancer n’importe quels
dés de Distance de Charge.",2021
40505,Paquet de Base Garde de Nuit,"La lumière qui
rallume l'aube","**Quand une unité alliée effectue
une Attaque de Mêlée, avant
de lancer les dés d’Attaque :**

Cette attaque peut relancer
n’importe quels Échecs.

Si cette carte cible une unité de la
Garde de Nuit, attachez-lui cette
carte jusqu’à la fin de la partie.

Tant que cette carte est attachée,
quand cette unité attaque des ennemis
disposant de plus de rangs restants,
ses attaques lancent leur valeur de
dés d’Attaque la plus élevée.",2021
40506,Paquet de Base Garde de Nuit,Prendre le Noir,"**Quand une unité ennemie est détruite :**

Ciblez 1 unité d’Infanterie de la
Garde de Nuit alliée située à Courte
Portée ou moins. Cette unité soigne
4 de ses Blessures. Vous pouvez
prendre 1 Attachement d’infanterie
de l’ennemi détruit et l’attacher à
cette unité *(remplacez normalement
une figurine de l’unité, mais ignorez les
limites d’Attachements habituelles)*.",2021
40507,Paquet de Base Garde de Nuit,"Voici que
se termine
sa garde","**Au début de n’importe quel tour :**

Attachez cette carte à une unité
de la Garde de Nuit alliée.

Tant que cette carte est attachée,
quand une autre unité de la Garde de
Nuit alliée est détruite, vous pouvez
défausser cette carte. Si vous le faites,
déplacez une carte Tactique attachée
de l’autre unité sur celle-ci. Cette
unité peut ensuite effectuer 1 action
d’Attaque, de Manœuvre ou de Marche.",2021
40508,"Jeor Mormont, 997ᴱ Lord Commandant","Voici que
débute ma 
garde","**Quand une unité de la Garde
de Nuit alliée est activée :**

Cette unité effectue 1 Test de Moral.
Si elle réussit, choisissez 1 option :

• Dans votre paquet Tactique, cherchez
1 carte de votre choix et ajoutez-la à
votre main. Défaussez ensuite 1 carte.
Mélangez votre paquet Tactique.

• Dans votre paquet ou défausse
Tactique, cherchez 1 carte qui
peut être attachée à cette unité.
Attachez-la à cette unité. Mélangez
votre paquet Tactique.",2021
40509,"Jeor Mormont, 997ᴱ Lord Commandant","Je vivrai et 
je mourrai à 
mon poste","**Quand une unité alliée réussit
un Test de Moral :**

Tous les ennemis engagés avec cette
unité deviennent **Vulnérables**.

Si cette carte cible une unité de la
Garde de Nuit, attachez-lui cette
carte jusqu’à la fin de la partie.

Tant que cette carte est attachée,
cette unité ne peut pas perdre sa
dernière Blessure en échouant un
Test de Panique *(elle ne peut être
que réduite à 1 Blessure restante)*.",2021
40510,"Jeor Mormont, 997ᴱ Lord Commandant","La nuit se
regroupe","**Au début de n’importe quel tour :**

Ciblez 1 unité d’Infanterie de la
Garde de Nuit alliée engagée. Cette
unité effectue 1 Test de Moral.
Si elle réussit, attachez-lui cette
carte jusqu’à la fin de la partie.

Tant que cette carte est attachée,
chaque fois qu’un ennemi effectue
une Attaque de Mêlée sur cette unité,
avant de lancer les dés d’Attaque,
l’attaquant subit 1 Touche pour
chaque rang restant dans cette unité.",2021
40511,"Jon Snow, 998ᴱ Lord Commandant","Jusqu'à ma 
mort, 
je monterai 
la garde !","**Quand une Unité Combattante
alliée devrait être détruite par
une attaque de Mêlée :**

Avant d’être retirée, cette unité effectue
1 Attaque de Mêlée sur l’attaquant en
utilisant sa valeur de dés d’Attaque la
plus basse. Si cette carte cible l’unité de
Jon Snow, elle gagne +2 dés d’Attaque.

Si cette attaque détruit le défenseur,
votre unité alliée n’est pas détruite
et reste en jeu avec 1 Blessure.",2021
40512,"Jon Snow, 998ᴱ Lord Commandant","Tous unis, 
mes frères !","**Au début de n’importe quel tour :**

Ciblez 1 Unité Combattante alliée.
Retirez un maximum de 4 figurines
*(au total)* d’autres Unités Combattantes
alliées situées à Longue Portée
ou moins. Soignez cette unité du
même nombre de Blessures.

Si cette carte cible l’unité de
Jon Snow, elle peut se soigner de
+2 Blessures *(sans retirer de figurines)*.",2021
40513,"Jon Snow, 998ᴱ Lord Commandant","Pour la 
Garde !","**Au début de n’importe quel tour :**

Ciblez 1 Unité Combattante alliée.
Elle peut relancer n’importe quels dés
de Distance de Charge ce tour-ci.

Si cette carte cible une unité de la
Garde de Nuit, attachez-lui cette
carte jusqu’à la fin de la partie.

Tant que cette carte est attachée,
chaque fois que cette unité est ciblée
par la zone [HORSE] vous pouvez
remplacer l’effet de cette zone par :

*Cette unité effectue 1 action de Charge.*",2021-S01
40514,"Alliser Thorne, Maître d'Armes","Tentative 
pathétique","**Quand une unité alliée réussit
un Test de Panique en étant
attaquée en Mêlée :**

Ciblez l’attaquant. Il subit
2 Touches pour chaque rang
restant dans cette unité.

Si le défenseur est l’unité d’Alliser,
l’attaquant devient également **Affaibli**.",2021
40515,"Alliser Thorne, Maître d'Armes","Trouver 
la faille","**Après qu’une Unité Combattante
ennemie a résolu une action :**

Cet ennemi devient
**Vulnérable** et **Paniqué**.

Attachez cette carte à cet ennemi
jusqu’à la fin du round. Tant que cette
carte est attachée, quand l’unité d’Alliser
Thorne attaque cet ennemi, celui-ci perd
toutes ses Capacités et ne peut pas être
ciblé par des cartes Tactique alliées.",2021
40516,"Alliser Thorne, Maître d'Armes","Le prix de
l'échec","**Quand une unité alliée effectue
une Attaque, avant de lancer
les dés d’Attaque :**

Tous les résultats des dés de cette
attaque Touchent automatiquement.
Pour chaque résultat qui aurait
normalement dû être un Échec,
l’attaquant subit 1 Blessure.",2021
40517,"Donal Noye, Défenseur de Château Noir","Formation
défensive","**Au début de n’importe quel tour :**

Attachez cette carte à 1 Unité 
Combattante alliée jusqu’au
début de sa prochaine activation.

Tant que cette carte est attachée, cette
unité ne peut pas effectuer d’actions
d’Attaque ou de Charge, mais gagne +1
à ses résultats de dés de Défense et les
attaquants ne gagnent pas de bonus de
Charge, de Dos ou de Flanc contre elle.",2021
40518,"Donal Noye, Défenseur de Château Noir","Refuser de se
soumettre","**Quand une unité alliée réussit
un Test de Panique :**

Tous les ennemis engagés avec cette
unité deviennent **Vulnérables**. Attachez
cette carte à cette unité jusqu’à ce
qu’elle échoue un Test de Panique.

Tant que cette carte est attachée, chaque
fois que cette unité réussit un Test de
Panique, tous les ennemis engagés
avec elle deviennent **Vulnérables**. Si
cette carte est attachée à l’unité de
Donal Noye, cette dernière gagne +1
à ses lancers de Test de Panique.",2021
40519,"Donal Noye, Défenseur de Château Noir","Retour de 
bâton","**Après qu’un ennemi a résolu
une Attaque de Mêlée :**

Si le défenseur n’a pas été détruit,
l’attaquant subit 2 Blessures pour
chaque rang détruit du défenseur. Si le
défenseur est l’unité de Donal Noye,
l’attaquant devient également **Paniqué**.",2021
40520,"Othell Yarwyck, First Builder",Amélioration de finition,"**Quand une unité alliée effectue 
une attaque, avant de lancer les 
dés d'Attaque :**

Cette attaque gagne +1 pour Toucher.

Si cette carte cible une unité de 
Constructeurs, cette attaque lance 
+1 dé d'Attaque.",2021-S01
40521,"Othell Yarwyck, First Builder",Construction rapide,"**Au début du round :**

Placez un Terrain Muret doté des
mots-clés Destructible, Entravant et
Fortifié à 1’’ou moins d’une unité alliée.
Cet élément ne peut pas chevaucher
d'unités ou d’autres terrains.",2021
40522,"Othell Yarwyck, First Builder",Amélioration dentelée,"**Quand une unité alliée effectue 
une attaque, avant de lancer les 
dés d'Attaque:**

Cette attaque gagne **Cruel**.

Si l'attaquant est une unité de 
Constructeurs, les ennemis qui 
échouent le Test de Panique de 
cette attaque deviennent **Affaiblis**",2021-S01
40523,"Benjen Stark, Premier Patrouilleur",Harcèlement,"**Après qu’une unité alliée a résolu 
une Attaque de Mêlée :**

Cette unité effectue une action de Repli.
Si cette carte cible une unité de
Patrouilleurs, tous les ennemis desquels
elle se désengage deviennent **Affaiblis**.",2021
40524,"Benjen Stark, Premier Patrouilleur",À l'affut,"**Quand une Unité Combattante
ennemie est activée :**

Ciblez une unité de Patrouilleurs alliée,
non activée, située à Longue Portée
ou moins de cet ennemi et disposant
d’une Ligne de Vue sur ce dernier.

Cette unité de Patrouilleurs
effectue une action d'Attaque
à Distance sur cet ennemi.",2021
40525,"Benjen Stark, Premier Patrouilleur","Perspicacité
du
Patrouilleur","**Au début d’un tour allié :**

Ciblez 1 ennemi situé à Longue Portée
ou moins d’une unité de Patrouilleurs
alliée et choisissez 1 option :

• 1 unité alliée située à Longue Portée ou
moins de cet ennemi se décale de 3’’.

• Ce tour-ci, les unités alliées
peuvent relancer n'importe quels dés
d’Attaque et de Distance de Charge
lorsqu’elles ciblent cet ennemi.

• Ce tour-ci, cet ennemi ne peut
pas utiliser d’Ordres ou être ciblé
par des cartes Tactique alliées.",2021
